season,product_a,commodity_a,product_b,commodity_b,co_basket_count,seasonal_support,confidence_a_to_b,seasonal_lift
Spring,952163,POTATOES,1029743,FLUID MILK PRODUCTS,84,0.0013314101852879175,0.1274658573596358,10.702867210099068
Spring,860776,VEGETABLES - ALL OTHERS,1024306,MELONS,112,0.00177521358038389,0.022838499184339316,10.659466519548184
Spring,878996,GRAPES,1127831,BERRIES,167,0.002646970249322407,0.04622197619706615,10.624979240504661
Spring,1007195,CORN,1098066,BAKED BREAD/BUNS/ROLLS,79,0.0012521595790207795,0.0441834451901566,10.621886028970593
Spring,995785,PEPPERS-ALL,1007195,CORN,81,0.0012838598215276346,0.0156551990722845,10.608736849943375
Spring,854852,TOMATOES,1007195,CORN,64,0.0010144077602193657,0.01556420233463035,10.547072961830624
Spring,910032,HOT DOGS,951590,BAKED BREAD/BUNS/ROLLS,94,0.0014899113978221934,0.053348467650397274,10.530952702810868
Spring,904360,VEGETABLES SALAD,1007195,CORN,75,0.0011887590940070692,0.015390929612148574,10.429654798855186
Spring,860776,VEGETABLES - ALL OTHERS,1028816,TROPICAL FRUIT,65,0.0010302578814727933,0.013254486133768352,10.41480440816982
Spring,1057102,BERRIES,1082185,TROPICAL FRUIT,113,0.0017910637016373175,0.25565610859728505,10.402392714411063
Spring,1024306,MELONS,1081177,TOMATOES,75,0.0011887590940070692,0.02889060092449923,10.307693362700396
Spring,883404,BAKED BREAD/BUNS/ROLLS,893018,CHEESE,117,0.0018544641866510279,0.016946697566628043,10.220631707541322
Spring,893018,CHEESE,1098066,BAKED BREAD/BUNS/ROLLS,85,0.0013472603065413451,0.042309606769537086,10.171407392574872
Spring,826249,BAKED BREAD/BUNS/ROLLS,1007195,CORN,82,0.0012997099427810622,0.014895549500454132,10.093960744669326
Spring,904360,VEGETABLES SALAD,1024306,MELONS,103,0.0016325624891030417,0.02113687666735071,9.865264234085084
Spring,834484,ONIONS,860776,VEGETABLES - ALL OTHERS,131,0.002076365884199014,0.039672925499697156,9.802037553273632
Spring,866211,GRAPES,1024306,MELONS,77,0.0012204593365139243,0.02099809108262885,9.800488511223532
Spring,834484,ONIONS,1033142,ONIONS,64,0.0010144077602193657,0.019382192610539067,9.781001867288914
Spring,1046545,POTATOES,1082185,TROPICAL FRUIT,129,0.002044665641692159,0.2388888888888889,9.720151225668468
Spring,1033142,ONIONS,1127831,BERRIES,100,0.001585012125342759,0.04164931278633902,9.573867673884223
Spring,916122,CHICKEN,1033142,ONIONS,83,0.0013155600640344899,0.018799546998867496,9.486976421858733
Spring,893018,CHEESE,923746,EGGS,76,0.0012046092152604966,0.037829766052762566,9.437091130210803
Spring,854852,TOMATOES,1024306,MELONS,83,0.0013155600640344899,0.020184824902723737,9.420910871457961
Spring,904360,VEGETABLES SALAD,910032,HOT DOGS,66,0.001046108002726221,0.013544018058690745,9.31352783581765
Spring,1106523,FLUID MILK PRODUCTS,1114597,REFRGRATD JUICES/DRNKS,81,0.0012838598215276346,0.008243435782617546,9.308530668236195
Spring,965267,MELONS,1082185,TROPICAL FRUIT,259,0.0041051814046377455,0.22759226713532513,9.260502925178077
Spring,933835,DELI MEATS,951590,BAKED BREAD/BUNS/ROLLS,111,0.0017593634591304623,0.04681568958245466,9.24138657502066
Spring,845208,ONIONS,995785,PEPPERS-ALL,106,0.0016801128528633243,0.038941954445260836,9.11935068484533
Spring,910032,HOT DOGS,5569230,SOFT DRINKS,64,0.0010144077602193657,0.036322360953461974,9.104162915497934
Spring,965267,MELONS,981760,EGGS,78,0.001236309457767352,0.06854130052724078,9.100064551560996
Spring,995785,PEPPERS-ALL,1081177,TOMATOES,131,0.002076365884199014,0.025318902203324313,9.033369741048062
Spring,908531,FLUID MILK PRODUCTS,909894,REFRGRATD JUICES/DRNKS,86,0.0013631104277947725,0.017104216388225936,8.959837770677378
Spring,826249,BAKED BREAD/BUNS/ROLLS,9526410,BAG SNACKS,72,0.0011412087302467863,0.013079019073569483,8.932934600226512
Spring,860776,VEGETABLES - ALL OTHERS,962568,VEGETABLES - ALL OTHERS,113,0.0017910637016373175,0.02304241435562806,8.916974222568156
Spring,826249,BAKED BREAD/BUNS/ROLLS,893018,CHEESE,81,0.0012838598215276346,0.014713896457765668,8.874019028572455
Spring,951590,BAKED BREAD/BUNS/ROLLS,1101010,DELI MEATS,78,0.001236309457767352,0.01270772238514174,8.773304332081679
Spring,883404,BAKED BREAD/BUNS/ROLLS,896369,PNT BTR/JELLY/JAMS,69,0.0010936583664865036,0.00999420625724218,8.768538764372936
Spring,860776,VEGETABLES - ALL OTHERS,961554,CARROTS,169,0.0026786704918292624,0.03446166394779772,8.68810525036089
Spring,833025,MILK BY-PRODUCTS,904360,VEGETABLES SALAD,94,0.0014899113978221934,0.0347247875877355,8.634074332487074
Spring,961554,CARROTS,962568,VEGETABLES - ALL OTHERS,107,0.001695962974116752,0.022263836870578445,8.615679607459228
Spring,866211,GRAPES,878996,GRAPES,94,0.0014899113978221934,0.025634033269702754,8.596498245738914
Spring,866211,GRAPES,1127831,BERRIES,133,0.0021080661267058693,0.03626943005181347,8.33720176139752
Spring,908531,FLUID MILK PRODUCTS,1133018,FLUID MILK PRODUCTS,253,0.00401008067711718,0.05031821797931583,8.334576142022485
Spring,893018,CHEESE,904360,VEGETABLES SALAD,67,0.0010619581239796484,0.03334992533598805,8.292224498315285
Spring,859075,CHEESE,1098066,BAKED BREAD/BUNS/ROLLS,120,0.0019020145504113105,0.03444316877152698,8.280282617012055
Spring,995785,PEPPERS-ALL,1024306,MELONS,91,0.0014423610340619105,0.017587939698492462,8.208860523219894
Spring,908531,FLUID MILK PRODUCTS,995242,FLUID MILK PRODUCTS,427,0.00676800177521358,0.08492442322991249,8.204240944887768
Spring,983584,FLUID MILK PRODUCTS,1106523,FLUID MILK PRODUCTS,120,0.0019020145504113105,0.06651884700665188,8.202392549082234
Spring,1024306,MELONS,1082185,TROPICAL FRUIT,522,0.0082737632942892,0.20107858243451462,8.181687472352897
Spring,860776,VEGETABLES - ALL OTHERS,1026118,TOMATOES,68,0.001077808245233076,0.013866231647634585,8.16764317731614
Spring,961554,CARROTS,1024306,MELONS,84,0.0013314101852879175,0.017478152309612985,8.157619196608033
Spring,834484,ONIONS,995785,PEPPERS-ALL,115,0.0018227639441441726,0.034827377347062385,8.155807071977913
Spring,834484,ONIONS,1081177,TOMATOES,75,0.0011887590940070692,0.02271350696547547,8.103807380245376
Spring,911878,CORN,1082185,TROPICAL FRUIT,116,0.0018386140653976002,0.19761499148211242,8.04075740231994
Spring,826249,BAKED BREAD/BUNS/ROLLS,1081177,TOMATOES,124,0.001965415035425021,0.022524977293369663,8.036543080173681
Spring,859075,CHEESE,1044078,BEEF,93,0.0014740612765687658,0.026693455797933408,7.970129103511358
Spring,983584,FLUID MILK PRODUCTS,1029743,FLUID MILK PRODUCTS,171,0.0027103707343361177,0.09478935698447893,7.959134483151553
Spring,1033142,ONIONS,1044078,BEEF,64,0.0010144077602193657,0.026655560183256977,7.958814235038935
Spring,860776,VEGETABLES - ALL OTHERS,878996,GRAPES,116,0.0018386140653976002,0.02365415986949429,7.932538031885507
Spring,937626,REFRGRATD JUICES/DRNKS,1029743,FLUID MILK PRODUCTS,64,0.0010144077602193657,0.09411764705882353,7.902733323759424
Spring,1082185,TROPICAL FRUIT,1102949,VALUE ADDED FRUIT,165,0.0026152700068155523,0.005541003425347572,7.870675083899603
Spring,998444,APPLES,1082185,TROPICAL FRUIT,131,0.002076365884199014,0.19321533923303835,7.861739929384045
Spring,904360,VEGETABLES SALAD,995785,PEPPERS-ALL,163,0.002583569764308697,0.03344962035706957,7.833166636251901
Spring,965766,CHEESE,1098066,BAKED BREAD/BUNS/ROLLS,70,0.0011095084877399313,0.03233256351039261,7.772884236477676
Spring,995785,PEPPERS-ALL,1037863,VEGETABLES - ALL OTHERS,66,0.001046108002726221,0.012756088132972555,7.731741291560088
Spring,883404,BAKED BREAD/BUNS/ROLLS,1101010,DELI MEATS,77,0.0012204593365139243,0.011152954808806488,7.699905913432635
Spring,995242,FLUID MILK PRODUCTS,1023958,REFRGRATD JUICES/DRNKS,82,0.0012997099427810622,0.006538032211768458,7.698467452344417
Spring,904360,VEGETABLES SALAD,1098066,BAKED BREAD/BUNS/ROLLS,155,0.0024567687942812764,0.031807921198440385,7.646758018398746
Spring,826249,BAKED BREAD/BUNS/ROLLS,965766,CHEESE,75,0.0011887590940070692,0.013623978201634877,7.624627588915432
Spring,981760,EGGS,1033142,ONIONS,137,0.0021714666117195794,0.015012053473591936,7.57566112397435
Spring,826249,BAKED BREAD/BUNS/ROLLS,1044078,BEEF,139,0.0022031668542264347,0.02524977293369664,7.539074432299213
Spring,840361,EGGS,1033142,ONIONS,79,0.0012521595790207795,0.01479955039340577,7.468423874511906
Spring,852486,BROCCOLI/CAULIFLOWER,1082185,TROPICAL FRUIT,103,0.0016325624891030417,0.18230088495575222,7.417641643296704
Spring,1098066,BAKED BREAD/BUNS/ROLLS,5568378,BAG SNACKS,83,0.0013155600640344899,0.01646825396825397,7.412165319857015
Spring,1024306,MELONS,1098066,BAKED BREAD/BUNS/ROLLS,80,0.0012680097002742072,0.030816640986132512,7.408450086715461
Spring,826249,BAKED BREAD/BUNS/ROLLS,904360,VEGETABLES SALAD,164,0.0025994198855621244,0.029791099000908264,7.407347347206548
Spring,878996,GRAPES,1081177,TOMATOES,75,0.0011887590940070692,0.02075837254359258,7.40624743137842
Spring,860776,VEGETABLES - ALL OTHERS,1127831,BERRIES,158,0.002504319158041559,0.03221859706362153,7.40604260405663
Spring,904360,VEGETABLES SALAD,962229,BAKED BREAD/BUNS/ROLLS,87,0.0013789605490482002,0.017853478350092346,7.403127455581643
Spring,862349,FLUID MILK PRODUCTS,1024306,MELONS,65,0.0010302578814727933,0.015818934047213434,7.3832083487709435
Spring,981760,EGGS,1023720,STONE FRUIT,81,0.0012838598215276346,0.008875739644970414,7.3658741678414925
Spring,860776,VEGETABLES - ALL OTHERS,903325,BROCCOLI/CAULIFLOWER,83,0.0013155600640344899,0.016924959216965744,7.350146991916309
Spring,878996,GRAPES,961554,CARROTS,105,0.001664262731609897,0.029061721561029614,7.326729668694457
Spring,826249,BAKED BREAD/BUNS/ROLLS,844179,BEEF,131,0.002076365884199014,0.02379654859218892,7.3161084449978855
Spring,834484,ONIONS,904360,VEGETABLES SALAD,97,0.001537461761582476,0.029376135675348275,7.304169633330295
Spring,1062966,HOT DOGS,1106523,FLUID MILK PRODUCTS,91,0.0014423610340619105,0.058823529411764705,7.253488313011936
Spring,962229,BAKED BREAD/BUNS/ROLLS,1098066,BAKED BREAD/BUNS/ROLLS,88,0.0013948106703016278,0.030116358658453114,7.240099270234315
Spring,904360,VEGETABLES SALAD,5568378,BAG SNACKS,78,0.001236309457767352,0.016006566796634515,7.2043654129150045
Spring,883404,BAKED BREAD/BUNS/ROLLS,1098066,BAKED BREAD/BUNS/ROLLS,206,0.0032651249782060833,0.029837775202780997,7.173126635959855
Spring,910032,HOT DOGS,1106523,FLUID MILK PRODUCTS,102,0.001616712367849614,0.05788876276958002,7.138222891465777
Spring,965267,MELONS,1029743,FLUID MILK PRODUCTS,96,0.0015216116403290484,0.0843585237258348,7.083293488782612
Spring,916122,CHICKEN,1127831,BERRIES,136,0.002155616490466152,0.030804077010192527,7.080888912252454
Spring,965267,MELONS,1106523,FLUID MILK PRODUCTS,65,0.0010302578814727933,0.05711775043936731,7.043149899717216
Spring,1029743,FLUID MILK PRODUCTS,1114597,REFRGRATD JUICES/DRNKS,90,0.001426510912808483,0.006237006237006237,7.042859963508806
Spring,854852,TOMATOES,995785,PEPPERS-ALL,122,0.0019337147929181658,0.029669260700389104,6.947889409795023
Spring,909894,REFRGRATD JUICES/DRNKS,1133018,FLUID MILK PRODUCTS,97,0.001537461761582476,0.041936878512753996,6.946313306782318
Spring,1081177,TOMATOES,1098066,BAKED BREAD/BUNS/ROLLS,98,0.0015533118828359037,0.028857479387514724,6.937459399518208
Spring,1020581,PORK,1082185,TROPICAL FRUIT,115,0.0018227639441441726,0.16986706056129985,6.911721698716544
Spring,826249,BAKED BREAD/BUNS/ROLLS,1096036,CHEESE,98,0.0015533118828359037,0.017801998183469572,6.906680480478971
Spring,826249,BAKED BREAD/BUNS/ROLLS,938700,VEGETABLES - SHELF STABLE,68,0.001077808245233076,0.012352406902815622,6.90342972718407
Spring,995242,FLUID MILK PRODUCTS,1023720,STONE FRUIT,104,0.0016484126103564693,0.00829213841492585,6.881550224524642
Spring,962568,VEGETABLES - ALL OTHERS,995785,PEPPERS-ALL,92,0.0014582111553153381,0.029383583519642285,6.880990086661404
Spring,916122,CHICKEN,1024306,MELONS,65,0.0010302578814727933,0.014722536806342015,6.871484282015812
Spring,903325,BROCCOLI/CAULIFLOWER,961554,CARROTS,76,0.0012046092152604966,0.02724014336917563,6.8674929041388415
Spring,857849,MARGARINES,981760,EGGS,85,0.0013472603065413451,0.051515151515151514,6.839543465986753
Spring,826249,BAKED BREAD/BUNS/ROLLS,883404,BAKED BREAD/BUNS/ROLLS,214,0.003391925948233504,0.038873751135331515,6.822259961800712
Spring,866755,DELI MEATS,1082185,TROPICAL FRUIT,83,0.0013155600640344899,0.16700201207243462,6.795145726053387
Spring,860975,REFRGRATD JUICES/DRNKS,995242,FLUID MILK PRODUCTS,84,0.0013314101852879175,0.07017543859649122,6.779394958033723
Spring,847982,SALAD MIX,860776,VEGETABLES - ALL OTHERS,68,0.001077808245233076,0.027331189710610933,6.752750006326085
Spring,1096036,CHEESE,1098066,BAKED BREAD/BUNS/ROLLS,87,0.0013789605490482002,0.027857829010566763,6.697139245056276
Spring,873627,BAKED BREAD/BUNS/ROLLS,1106523,FLUID MILK PRODUCTS,67,0.0010619581239796484,0.054163298302344384,6.678838470913981
Spring,845208,ONIONS,904360,VEGETABLES SALAD,73,0.001157058851500214,0.026818515797207936,6.668235429663356
Spring,961554,CARROTS,995785,PEPPERS-ALL,136,0.002155616490466152,0.028297960882230546,6.626761101932847
Spring,1106523,FLUID MILK PRODUCTS,1122358,REFRGRATD JUICES/DRNKS,68,0.001077808245233076,0.006920415224913495,6.612801648140221
Spring,904360,VEGETABLES SALAD,1096036,CHEESE,83,0.0013155600640344899,0.017032628770777755,6.608186533330365
Spring,930118,STONE FRUIT,1029743,FLUID MILK PRODUCTS,68,0.001077808245233076,0.0774487471526196,6.503103446943262
Spring,1081177,TOMATOES,1127831,BERRIES,96,0.0015216116403290484,0.028268551236749116,6.498051246641983
Spring,951590,BAKED BREAD/BUNS/ROLLS,965766,CHEESE,71,0.0011253586089933587,0.011567285760834147,6.47360446674387
Spring,859075,CHEESE,904360,VEGETABLES SALAD,90,0.001426510912808483,0.025832376578645237,6.423038845127349
Spring,879528,VALUE ADDED FRUIT,1082185,TROPICAL FRUIT,124,0.001965415035425021,0.15716096324461343,6.39472323980665
Spring,862349,FLUID MILK PRODUCTS,908531,FLUID MILK PRODUCTS,109,0.0017276632166236072,0.026527135556096374,6.392455073745859
Spring,904360,VEGETABLES SALAD,1044078,BEEF,104,0.0016484126103564693,0.021342089062179357,6.372318610667715
Spring,826249,BAKED BREAD/BUNS/ROLLS,1024306,MELONS,75,0.0011887590940070692,0.013623978201634877,6.358751436826622
Spring,972569,YOGURT,1082185,TROPICAL FRUIT,67,0.0010619581239796484,0.1561771561771562,6.354693108991258
Spring,870547,MARGARINES,1106523,FLUID MILK PRODUCTS,66,0.001046108002726221,0.05152224824355972,6.353172433410925
Spring,1033142,ONIONS,1082185,TROPICAL FRUIT,374,0.005927945348781918,0.15576842982090797,6.33806244018482
Spring,854852,TOMATOES,1127831,BERRIES,113,0.0017910637016373175,0.02748054474708171,6.316913327345695
Spring,844179,BEEF,904360,VEGETABLES SALAD,100,0.001585012125342759,0.02537427048972342,6.309133986417346
Spring,834484,ONIONS,1127831,BERRIES,90,0.001426510912808483,0.027256208358570563,6.265345444123688
Spring,1126899,FLUID MILK PRODUCTS,1127831,BERRIES,122,0.0019337147929181658,0.027207850133809098,6.254229408495794
Spring,826249,BAKED BREAD/BUNS/ROLLS,962229,BAKED BREAD/BUNS/ROLLS,83,0.0013155600640344899,0.015077202543142598,6.251916288342042
Spring,1055853,YOGURT,1082185,TROPICAL FRUIT,67,0.0010619581239796484,0.15331807780320367,6.238360054364416
Spring,904360,VEGETABLES SALAD,1127831,BERRIES,132,0.002092216005452442,0.02708803611738149,6.226687932730298
Spring,1044078,BEEF,1096036,CHEESE,65,0.0010302578814727933,0.016017742730409068,6.2144389588904465
Spring,878996,GRAPES,904360,VEGETABLES SALAD,90,0.001426510912808483,0.024910047052311098,6.193708092007662
Spring,908531,FLUID MILK PRODUCTS,962229,BAKED BREAD/BUNS/ROLLS,75,0.0011887590940070692,0.014916467780429593,6.185265974516732
Spring,1029743,FLUID MILK PRODUCTS,1122358,REFRGRATD JUICES/DRNKS,93,0.0014740612765687658,0.006444906444906445,6.158429310362603
Spring,1098066,BAKED BREAD/BUNS/ROLLS,5978648, ,73,0.001157058851500214,0.014484126984126985,6.121209273776044
Spring,840361,EGGS,1024306,MELONS,70,0.0011095084877399313,0.013113525665043087,6.120506722071034
Spring,891141,VALUE ADDED FRUIT,1082185,TROPICAL FRUIT,76,0.0012046092152604966,0.15019762845849802,6.111392074967582
Spring,834484,ONIONS,854852,TOMATOES,68,0.001077808245233076,0.02059357964869776,6.0680805146086385
Spring,878996,GRAPES,1126899,FLUID MILK PRODUCTS,81,0.0012838598215276346,0.02241904234707999,6.057927203193132
Spring,878996,GRAPES,1082185,TROPICAL FRUIT,537,0.008511515113090616,0.14862994741212288,6.047604692828315
Spring,883404,BAKED BREAD/BUNS/ROLLS,1096036,CHEESE,107,0.001695962974116752,0.015498261877172653,6.0128948270433735
Spring,1082185,TROPICAL FRUIT,1098248,PEARS,117,0.0018544641866510279,0.003929075156155551,6.010875757945088
Spring,1082185,TROPICAL FRUIT,1127831,BERRIES,773,0.012252143728899526,0.025958761501779837,5.967103199779005
Spring,903325,BROCCOLI/CAULIFLOWER,995785,PEPPERS-ALL,71,0.0011253586089933587,0.025448028673835124,5.959369554522818
Spring,1058997,FLUID MILK PRODUCTS,1127831,BERRIES,106,0.0016801128528633243,0.02587890625,5.948746987816351
Spring,893018,CHEESE,981760,EGGS,90,0.001426510912808483,0.04479840716774515,5.947777382361917
Spring,910032,HOT DOGS,1029743,FLUID MILK PRODUCTS,124,0.001965415035425021,0.07037457434733257,5.909109622050533
Spring,1070820,FLUID MILK PRODUCTS,1127831,BERRIES,114,0.0018069138228907452,0.025675675675675677,5.902030667769248
Spring,848071,HERBS,1082185,TROPICAL FRUIT,78,0.001236309457767352,0.1449814126394052,5.899149442741649
Spring,840361,EGGS,859075,CHEESE,90,0.001426510912808483,0.016860247283626825,5.863519725047878
Spring,1007195,CORN,1082185,TROPICAL FRUIT,256,0.004057631040877463,0.14317673378076062,5.825718855402985
Spring,860776,VEGETABLES - ALL OTHERS,916122,CHICKEN,104,0.0016484126103564693,0.021207177814029365,5.820023881276688
Spring,986947,CITRUS,1082185,TROPICAL FRUIT,197,0.003122473886925235,0.1427536231884058,5.808502906339802
Spring,1071342,COLD CEREAL,1082185,TROPICAL FRUIT,91,0.0014423610340619105,0.1421875,5.785467917022148
Spring,866211,GRAPES,961554,CARROTS,84,0.0013314101852879175,0.02290700845377693,5.775069384890771
Spring,903325,BROCCOLI/CAULIFLOWER,1127831,BERRIES,70,0.0011095084877399313,0.025089605734767026,5.767311612723016
Spring,951590,BAKED BREAD/BUNS/ROLLS,8090521,SOFT DRINKS,74,0.0011729089727536416,0.012056044314108831,5.762347815745954
Spring,951590,BAKED BREAD/BUNS/ROLLS,1098066,BAKED BREAD/BUNS/ROLLS,147,0.0023299678242538553,0.023949169110459433,5.757480967928601
Spring,923746,EGGS,1096036,CHEESE,72,0.0011412087302467863,0.014823965410747375,5.751286540450024
Spring,904360,VEGETABLES SALAD,916122,CHICKEN,102,0.001616712367849614,0.02093166427252206,5.744412906292225
Spring,1062002,APPLES,1082185,TROPICAL FRUIT,166,0.0026311201280689797,0.14055884843353092,5.719199705077956
Spring,981760,EGGS,1007195,CORN,77,0.0012204593365139243,0.00843743151435459,5.717620722158289
Spring,968215,TROPICAL FRUIT,1082185,TROPICAL FRUIT,115,0.0018227639441441726,0.1402439024390244,5.706384865891585
Spring,904360,VEGETABLES SALAD,961554,CARROTS,110,0.0017435133378770349,0.022573363431151242,5.690954378801047
Spring,893018,CHEESE,1029743,FLUID MILK PRODUCTS,136,0.002155616490466152,0.06769537083125933,5.684146168657226
Spring,844179,BEEF,1098066,BAKED BREAD/BUNS/ROLLS,93,0.0014740612765687658,0.02359807155544278,5.673075639227164
Spring,909894,REFRGRATD JUICES/DRNKS,995242,FLUID MILK PRODUCTS,135,0.0021397663692127246,0.058365758754863814,5.638504561399643
Spring,904360,VEGETABLES SALAD,962568,VEGETABLES - ALL OTHERS,71,0.0011253586089933587,0.014570080032833983,5.638342669669191
Spring,883404,BAKED BREAD/BUNS/ROLLS,1038217,CRACKERS/MISC BKD FD,71,0.0011253586089933587,0.010283893395133257,5.633068600686183
Spring,961554,CARROTS,1127831,BERRIES,117,0.0018544641866510279,0.024344569288389514,5.596051155523374
Spring,1098066,BAKED BREAD/BUNS/ROLLS,5569230,SOFT DRINKS,112,0.00177521358038389,0.022222222222222223,5.569977450384499
Spring,904360,VEGETABLES SALAD,981760,EGGS,203,0.0032175746144458006,0.041658116150215474,5.530848454104278
